688.000,4175.00,4175.00,38.8005
689.000,4170.00,4170.00,38.8228
690.000,4165.00,4165.00,38.8765
691.000,4160.00,4160.00,39.7915
692.000,4155.00,4155.00,40.4292
693.000,4150.00,4150.00,40.9341
694.000,4145.00,4145.00,41.0859
695.000,4140.00,4140.00,41.7905
696.000,4135.00,4135.00,42.0435
697.000,4130.00,4130.00,42.4604
698.000,4125.00,4125.00,42.5728
699.000,4120.00,4120.00,42.5728
700.000,4115.00,4115.00,42.5728
701.000,4110.00,4110.00,42.9414
702.000,4105.00,4105.00,43.1167
703.000,4100.00,4100.00,43.5518
704.000,4095.00,4095.00,43.0752
705.000,4090.00,4090.00,43.0752
706.000,4085.00,4085.00,42.9414
707.000,4080.00,4080.00,42.7803
708.000,4075.00,4075.00,42.7803
709.000,4070.00,4070.00,42.5728
710.000,4065.00,4065.00,42.5728
711.000,4060.00,4060.00,42.7803
712.000,4055.00,4055.00,42.4604
713.000,4050.00,4050.00,42.2168
714.000,4045.00,4045.00,41.7905
715.000,4040.00,4040.00,41.3203
716.000,4035.00,4035.00,41.0391
717.000,4030.00,4030.00,40.6211
718.000,4025.00,4025.00,40.4419
719.000,4020.00,4020.00,40.4419
720.000,4015.00,4015.00,39.7915
721.000,4010.00,4010.00,38.9141
722.000,4005.00,4005.00,38.8005
723.000,4000.00,4000.00,38.5249
724.000,3995.00,3995.00,37.9302
725.000,3990.00,3990.00,37.9302
